IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
3.19.62.243,443,443,true,YYZ,North America,CA,Toronto,340,0.28
52.40.57.179,443,443,true,SEA,North America,US,Seattle,274,0.28
54.202.119.6,443,443,true,SEA,North America,US,Seattle,333,0.28
35.161.221.194,443,443,true,PDX,North America,US,Portland,451,0.27
44.242.225.200,443,443,true,PDX,North America,US,Portland,261,0.27
34.222.55.56,443,443,true,PDX,North America,US,Portland,339,0.27
54.186.237.124,443,443,true,SEA,North America,US,Seattle,254,0.27
54.255.188.100,443,443,true,SIN,Asia Pacific,SG,Singapore,235,0.27
18.117.171.14,443,443,true,YYZ,North America,CA,Toronto,303,0.26
3.133.105.253,443,443,true,YYZ,North America,CA,Toronto,240,0.26
35.95.44.184,443,443,true,PDX,North America,US,Portland,228,0.26
35.170.81.118,443,443,true,IAD,North America,US,Ashburn,311,0.25
35.84.211.179,443,443,true,PDX,North America,US,Portland,253,0.25
34.223.225.54,443,443,true,PDX,North America,US,Portland,304,0.25
35.153.144.67,443,443,true,IAD,North America,US,Ashburn,435,0.24
35.178.190.217,443,443,true,LHR,Europe,GB,London,402,0.24
63.176.148.154,443,443,true,FRA,Europe,DE,Frankfurt,289,0.24
54.218.60.80,443,443,true,SEA,North America,US,Seattle,286,0.24
54.218.161.99,443,443,true,SEA,North America,US,Seattle,378,0.23
3.9.188.22,443,443,true,LHR,Europe,GB,London,302,0.23
54.188.60.194,443,443,true,SEA,North America,US,Seattle,315,0.23
52.89.101.197,443,443,true,SEA,North America,US,Seattle,251,0.23
3.19.62.243,443,443,true,YYZ,North America,CA,Toronto,339,0.23
54.188.78.16,443,443,true,SEA,North America,US,Seattle,351,0.23
3.16.187.246,443,443,true,YYZ,North America,CA,Toronto,342,0.23
18.118.14.20,443,443,true,YYZ,North America,CA,Toronto,301,0.22
3.129.207.121,443,443,true,ORD,North America,US,Chicago,420,0.22
213.170.157.1,443,443,true,PDX,North America,US,Portland,231,0.22
54.218.70.158,443,443,true,SEA,North America,US,Seattle,221,0.22
98.81.20.43,443,443,true,IAD,North America,US,Ashburn,261,0.21
35.94.149.133,443,443,true,PDX,North America,US,Portland,218,0.21
3.81.27.129,443,443,true,IAD,North America,US,Ashburn,277,0.21
54.186.171.250,443,443,true,SEA,North America,US,Seattle,247,0.21
44.222.125.53,443,443,true,IAD,North America,US,Ashburn,260,0.21
52.33.229.250,443,443,true,SEA,North America,US,Seattle,223,0.20
63.176.173.80,443,443,true,FRA,Europe,DE,Frankfurt,274,0.20
54.218.62.75,443,443,true,SEA,North America,US,Seattle,280,0.20
54.179.174.120,443,443,true,SIN,Asia Pacific,SG,Singapore,177,0.19
3.15.33.221,443,443,true,YYZ,North America,CA,Toronto,441,0.19
3.74.216.29,443,443,true,FRA,Europe,DE,Frankfurt,327,0.18
35.94.60.18,443,443,true,PDX,North America,US,Portland,292,0.18
18.135.67.188,443,443,true,LHR,Europe,GB,London,255,0.18
44.244.32.125,443,443,true,PDX,North America,US,Portland,262,0.18
54.218.119.79,443,443,true,SEA,North America,US,Seattle,257,0.18
63.176.173.80,443,443,true,FRA,Europe,DE,Frankfurt,282,0.17
44.244.32.125,443,443,true,PDX,North America,US,Portland,335,0.17
18.117.129.95,443,443,true,YYZ,North America,CA,Toronto,233,0.17
18.134.37.97,443,443,true,LHR,Europe,GB,London,257,0.17
3.10.4.70,443,443,true,LHR,Europe,GB,London,332,0.17
35.178.190.217,443,443,true,LHR,Europe,GB,London,289,0.17
3.66.198.199,443,443,true,FRA,Europe,DE,Frankfurt,301,0.16
52.37.177.122,443,443,true,SEA,North America,US,Seattle,269,0.16
3.16.206.129,443,443,true,YYZ,North America,CA,Toronto,349,0.16
3.68.90.247,443,443,true,FRA,Europe,DE,Frankfurt,254,0.16
3.139.75.7,443,443,true,YYZ,North America,CA,Toronto,347,0.16
34.204.196.118,443,443,true,IAD,North America,US,Ashburn,262,0.16
54.255.188.100,443,443,true,SIN,Asia Pacific,SG,Singapore,213,0.16
18.135.188.86,443,443,true,LHR,Europe,GB,London,244,0.16
44.243.101.20,443,443,true,PDX,North America,US,Portland,394,0.16
18.192.5.125,443,443,true,FRA,Europe,DE,Frankfurt,209,0.15
54.186.237.124,443,443,true,SEA,North America,US,Seattle,363,0.15
18.156.21.22,443,443,true,FRA,Europe,DE,Frankfurt,349,0.15
3.120.212.75,443,443,true,FRA,Europe,DE,Frankfurt,229,0.15
3.120.212.75,443,443,true,FRA,Europe,DE,Frankfurt,339,0.15
54.213.129.157,443,443,true,SEA,North America,US,Seattle,342,0.15
18.175.233.219,443,443,true,LHR,Europe,GB,London,451,0.15
3.17.66.54,443,443,true,YYZ,North America,CA,Toronto,227,0.15
44.243.101.20,443,443,true,PDX,North America,US,Portland,319,0.15
3.76.154.119,443,443,true,FRA,Europe,DE,Frankfurt,270,0.14
3.121.232.147,443,443,true,FRA,Europe,DE,Frankfurt,325,0.14
3.142.152.230,443,443,true,YYZ,North America,CA,Toronto,379,0.14
52.10.126.28,443,443,true,SEA,North America,US,Seattle,273,0.14
52.56.164.123,443,443,true,LHR,Europe,GB,London,224,0.13
18.169.240.22,443,443,true,LHR,Europe,GB,London,272,0.13
18.117.147.49,443,443,true,YYZ,North America,CA,Toronto,270,0.13
50.112.17.143,443,443,true,PDX,North America,US,Portland,294,0.13
18.142.136.185,443,443,true,SIN,Asia Pacific,SG,Singapore,294,0.12
3.70.5.50,443,443,true,FRA,Europe,DE,Frankfurt,233,0.12
3.142.146.123,443,443,true,YYZ,North America,CA,Toronto,432,0.12
52.10.78.7,443,443,true,PDX,North America,US,Portland,244,0.12
54.169.236.152,443,443,true,SIN,Asia Pacific,SG,Singapore,171,0.12
52.42.173.81,443,443,true,SEA,North America,US,Seattle,303,0.12
54.179.155.205,443,443,true,SIN,Asia Pacific,SG,Singapore,198,0.12
3.210.181.211,443,443,true,IAD,North America,US,Ashburn,251,0.12
3.22.119.81,443,443,true,YYZ,North America,CA,Toronto,304,0.12
44.230.218.23,443,443,true,SEA,North America,US,Seattle,265,0.12
3.68.86.224,443,443,true,FRA,Europe,DE,Frankfurt,315,0.12
54.255.198.83,443,443,true,SIN,Asia Pacific,SG,Singapore,338,0.12
13.228.25.44,443,443,true,SIN,Asia Pacific,SG,Singapore,300,0.12
44.226.147.29,443,443,true,PDX,North America,US,Portland,304,0.11
54.71.238.195,443,443,true,SEA,North America,US,Seattle,252,0.11
52.89.138.13,443,443,true,SEA,North America,US,Seattle,325,0.11
50.112.166.63,443,443,true,PDX,North America,US,Portland,295,0.11
18.142.119.163,443,443,true,SIN,Asia Pacific,SG,Singapore,70,0.11
44.226.147.29,443,443,true,PDX,North America,US,Portland,219,0.11
44.220.52.219,443,443,true,IAD,North America,US,Ashburn,366,0.11
50.112.166.63,443,443,true,SEA,North America,US,Seattle,361,0.11
44.227.22.10,443,443,true,SEA,North America,US,Seattle,270,0.11
44.230.218.23,443,443,true,SEA,North America,US,Seattle,368,0.11
44.223.40.191,443,443,true,IAD,North America,US,Ashburn,251,0.11
52.89.138.13,443,443,true,PDX,North America,US,Portland,263,0.11
54.71.238.195,443,443,true,SEA,North America,US,Seattle,379,0.10
18.157.159.159,443,443,true,FRA,Europe,DE,Frankfurt,203,0.10
63.177.114.169,443,443,true,AMS,Europe,NL,Amsterdam,265,0.10
3.17.135.191,443,443,true,YYZ,North America,CA,Toronto,251,0.10
34.230.210.239,443,443,true,IAD,North America,US,Ashburn,302,0.10
44.192.68.168,443,443,true,IAD,North America,US,Ashburn,338,0.10
44.227.22.10,443,443,true,PDX,North America,US,Portland,232,0.10
34.209.147.205,443,443,true,PDX,North America,US,Portland,295,0.10
54.186.98.107,443,443,true,SEA,North America,US,Seattle,349,0.10
35.171.204.134,443,443,true,IAD,North America,US,Ashburn,239,0.10
3.215.143.191,443,443,true,IAD,North America,US,Ashburn,249,0.09
3.216.234.194,443,443,true,IAD,North America,US,Ashburn,231,0.09
54.218.161.99,443,443,true,SEA,North America,US,Seattle,301,0.09
34.219.119.22,443,443,true,PDX,North America,US,Portland,309,0.09
47.129.64.178,443,443,true,SIN,Asia Pacific,SG,Singapore,355,0.09
3.98.73.243,443,443,true,YUL,North America,CA,Montréal,377,0.09
18.189.94.250,443,443,true,ORD,North America,US,Chicago,295,0.09
3.99.106.179,443,443,true,YUL,North America,CA,Montréal,260,0.09
3.91.63.28,443,443,true,IAD,North America,US,Ashburn,352,0.09
34.234.8.26,443,443,true,IAD,North America,US,Ashburn,337,0.09
3.99.106.179,443,443,true,YUL,North America,CA,Montréal,316,0.09
3.70.28.212,443,443,true,FRA,Europe,DE,Frankfurt,257,0.09
54.204.39.251,443,443,true,IAD,North America,US,Ashburn,289,0.09
44.209.255.249,443,443,true,IAD,North America,US,Ashburn,257,0.09
52.10.78.7,80,443,true,SEA,North America,US,Seattle,404,0.09
3.98.73.243,443,443,true,YUL,North America,CA,Montréal,273,0.09
3.16.42.85,443,443,true,YYZ,North America,CA,Toronto,253,0.09
13.212.179.121,443,443,true,SIN,Asia Pacific,SG,Singapore,347,0.08
35.179.181.148,443,443,true,LHR,Europe,GB,London,263,0.08
52.43.219.106,443,443,true,SEA,North America,US,Seattle,398,0.08
54.255.246.122,443,443,true,SIN,Asia Pacific,SG,Singapore,242,0.08
54.208.96.155,443,443,true,IAD,North America,US,Ashburn,292,0.08
18.132.192.218,443,443,true,LHR,Europe,GB,London,317,0.08
3.129.207.121,443,443,true,YYZ,North America,CA,Toronto,402,0.07
3.69.22.147,443,443,true,FRA,Europe,DE,Frankfurt,256,0.07
18.140.249.29,443,443,true,SIN,Asia Pacific,SG,Singapore,317,0.07
47.129.214.235,443,443,true,SIN,Asia Pacific,SG,Singapore,284,0.07
47.129.195.74,443,443,true,SIN,Asia Pacific,SG,Singapore,306,0.07
18.175.211.86,443,443,true,LHR,Europe,GB,London,278,0.07
54.251.92.40,443,443,true,SIN,Asia Pacific,SG,Singapore,285,0.07
52.42.168.59,443,443,true,SEA,North America,US,Seattle,272,0.07
18.170.40.118,443,443,true,LHR,Europe,GB,London,353,0.07
35.179.181.148,443,443,true,LHR,Europe,GB,London,362,0.07
18.191.122.211,443,443,true,CMH,North America,US,Columbus,377,0.07
3.138.59.154,443,443,true,ORD,North America,US,Chicago,247,0.07
18.175.187.135,443,443,true,LHR,Europe,GB,London,268,0.06
3.14.65.161,443,443,true,YYZ,North America,CA,Toronto,274,0.06
3.138.59.154,443,443,true,ORD,North America,US,Chicago,394,0.06
18.171.212.18,443,443,true,LHR,Europe,GB,London,287,0.06
54.151.175.189,443,443,true,SIN,Asia Pacific,SG,Singapore,208,0.06
54.202.68.14,443,443,true,SEA,North America,US,Seattle,262,0.06
18.140.249.29,443,443,true,SIN,Asia Pacific,SG,Singapore,186,0.06
18.236.131.42,443,443,true,PDX,North America,US,Portland,260,0.05
34.212.24.38,443,443,true,PDX,North America,US,Portland,212,0.05
18.134.138.59,443,443,true,LHR,Europe,GB,London,235,0.05
54.68.6.125,443,443,true,SEA,North America,US,Seattle,225,0.05
35.179.133.191,443,443,true,LHR,Europe,GB,London,423,0.05
3.0.200.91,443,443,true,SIN,Asia Pacific,SG,Singapore,455,0.05
44.243.23.52,443,443,true,PDX,North America,US,Portland,280,0.05
35.179.133.191,443,443,true,LHR,Europe,GB,London,259,0.05
54.251.92.40,443,443,true,SIN,Asia Pacific,SG,Singapore,290,0.05
18.143.93.119,443,443,true,SIN,Asia Pacific,SG,Singapore,362,0.05
3.8.84.110,443,443,true,LHR,Europe,GB,London,357,0.05
3.143.225.149,443,443,true,YYZ,North America,CA,Toronto,240,0.05
54.255.201.125,443,443,true,SIN,Asia Pacific,SG,Singapore,300,0.05
3.20.222.57,443,443,true,YYZ,North America,CA,Toronto,234,0.04
54.188.60.194,443,443,true,SEA,North America,US,Seattle,264,0.04
18.175.46.137,443,443,true,LHR,Europe,GB,London,269,0.04
52.25.10.158,443,443,true,SEA,North America,US,Seattle,409,0.04
47.129.127.193,443,443,true,SIN,Asia Pacific,SG,Singapore,335,0.04
44.223.39.173,443,443,true,IAD,North America,US,Ashburn,318,0.04
18.117.241.143,443,443,true,YYZ,North America,CA,Toronto,294,0.04
18.130.221.43,443,443,true,LHR,Europe,GB,London,224,0.04
54.68.6.125,443,443,true,SEA,North America,US,Seattle,235,0.04
44.243.42.1,443,443,true,PDX,North America,US,Portland,317,0.04
18.185.220.133,443,443,true,FRA,Europe,DE,Frankfurt,261,0.04
3.142.152.230,443,443,true,YYZ,North America,CA,Toronto,351,0.04
3.145.200.102,443,443,true,YYZ,North America,CA,Toronto,227,0.04
44.211.239.52,443,443,true,IAD,North America,US,Ashburn,318,0.04
3.67.34.49,443,443,true,FRA,Europe,DE,Frankfurt,372,0.04
54.190.252.129,443,443,true,SEA,North America,US,Seattle,282,0.03
54.255.246.122,443,443,true,SIN,Asia Pacific,SG,Singapore,273,0.03
35.94.31.68,443,443,true,PDX,North America,US,Portland,252,0.03
34.213.153.29,443,443,true,PDX,North America,US,Portland,322,0.03
54.218.9.74,443,443,true,SEA,North America,US,Seattle,306,0.03
54.218.62.75,443,443,true,SEA,North America,US,Seattle,217,0.03
54.218.9.74,443,443,true,SEA,North America,US,Seattle,242,0.03
18.118.3.33,443,443,true,YYZ,North America,CA,Toronto,264,0.03
52.14.189.179,443,443,true,YYZ,North America,CA,Toronto,456,0.03
3.21.122.172,443,443,true,YYZ,North America,CA,Toronto,314,0.03
3.145.159.194,443,443,true,YYZ,North America,CA,Toronto,283,0.03
44.243.245.43,443,443,true,PDX,North America,US,Portland,331,0.03
52.14.116.5,443,443,true,YYZ,North America,CA,Toronto,245,0.03
3.144.182.214,443,443,true,YYZ,North America,CA,Toronto,275,0.03
35.175.223.116,443,443,true,IAD,North America,US,Ashburn,388,0.02
35.177.233.45,2053,443,true,LHR,Europe,GB,London,300,0.02
54.191.177.42,443,443,true,SEA,North America,US,Seattle,358,0.02
54.251.153.172,443,443,true,SIN,Asia Pacific,SG,Singapore,279,0.01
54.90.71.182,2083,443,true,IAD,North America,US,Ashburn,256,0.01
13.126.233.247,2086,80,false,ORD,North America,US,Chicago,152,0.00
13.126.233.247,8080,80,false,ORD,North America,US,Chicago,140,0.00
13.126.233.247,8080,80,false,ORD,North America,US,Chicago,102,0.00
13.126.233.247,2096,80,false,ORD,North America,US,Chicago,167,0.00
13.126.233.247,2052,80,false,ORD,North America,US,Chicago,141,0.00
3.109.212.204,2096,80,false,ORD,North America,US,Chicago,150,0.00
3.109.212.204,2053,80,false,ORD,North America,US,Chicago,177,0.00
13.126.233.247,8880,80,false,ORD,North America,US,Chicago,106,0.00
13.126.233.247,2053,80,false,ORD,North America,US,Chicago,120,0.00
13.126.233.247,2083,80,false,ORD,North America,US,Chicago,119,0.00
13.126.233.247,2083,80,false,ORD,North America,US,Chicago,72,0.00
13.126.233.247,2096,80,false,ORD,North America,US,Chicago,77,0.00
13.126.233.247,8443,80,false,ORD,North America,US,Chicago,183,0.00
52.66.6.124,2083,80,false,ORD,North America,US,Chicago,85,0.00
52.66.6.124,443,80,false,ORD,North America,US,Chicago,88,0.00
52.66.6.124,2082,80,false,ORD,North America,US,Chicago,144,0.00
13.126.233.247,2082,80,false,ORD,North America,US,Chicago,128,0.00
13.126.233.247,80,80,false,ORD,North America,US,Chicago,150,0.00
52.66.6.124,2052,80,false,ORD,North America,US,Chicago,111,0.00
13.126.233.247,2053,80,false,ORD,North America,US,Chicago,147,0.00
52.66.6.124,8443,80,false,ORD,North America,US,Chicago,89,0.00
13.126.233.247,2087,80,false,ORD,North America,US,Chicago,124,0.00
52.66.6.124,2053,80,false,ORD,North America,US,Chicago,126,0.00
13.126.233.247,443,80,false,ORD,North America,US,Chicago,115,0.00
52.66.6.124,2086,80,false,ORD,North America,US,Chicago,92,0.00
13.126.233.247,2086,80,false,ORD,North America,US,Chicago,231,0.00
13.126.233.247,2052,80,false,ORD,North America,US,Chicago,119,0.00
52.66.6.124,8880,80,false,ORD,North America,US,Chicago,83,0.00
52.66.6.124,2095,80,false,ORD,North America,US,Chicago,154,0.00
13.126.233.247,8443,80,false,ORD,North America,US,Chicago,128,0.00
13.126.233.247,443,80,false,ORD,North America,US,Chicago,191,0.00
52.66.6.124,2087,80,false,ORD,North America,US,Chicago,177,0.00
13.126.233.247,80,80,false,ORD,North America,US,Chicago,102,0.00
43.204.101.240,2087,80,false,ORD,North America,US,Chicago,100,0.00
43.204.101.240,8880,80,false,ORD,North America,US,Chicago,112,0.00
43.204.101.240,8080,80,false,ORD,North America,US,Chicago,97,0.00
43.204.101.240,80,80,false,ORD,North America,US,Chicago,179,0.00
43.204.101.240,2052,80,false,ORD,North America,US,Chicago,154,0.00
43.204.101.240,2096,80,false,ORD,North America,US,Chicago,153,0.00
13.126.233.247,2082,80,false,ORD,North America,US,Chicago,158,0.00
3.109.212.204,2052,80,false,ORD,North America,US,Chicago,165,0.00
3.109.212.204,8080,80,false,ORD,North America,US,Chicago,179,0.00
43.204.101.240,443,80,false,ORD,North America,US,Chicago,113,0.00
43.204.101.240,2095,80,false,ORD,North America,US,Chicago,175,0.00
52.66.6.124,2096,80,false,ORD,North America,US,Chicago,141,0.00
13.201.23.151,2083,80,false,ORD,North America,US,Chicago,213,0.00
13.201.23.151,8443,80,false,ORD,North America,US,Chicago,214,0.00
3.109.212.204,2083,80,false,ORD,North America,US,Chicago,123,0.00
13.201.23.151,8080,80,false,ORD,North America,US,Chicago,131,0.00
13.201.23.151,443,80,false,ORD,North America,US,Chicago,115,0.00
13.201.23.151,2086,80,false,ORD,North America,US,Chicago,146,0.00
13.201.23.151,2095,80,false,ORD,North America,US,Chicago,164,0.00
13.201.23.151,80,80,false,ORD,North America,US,Chicago,196,0.00
13.201.23.151,2052,80,false,ORD,North America,US,Chicago,163,0.00
13.201.23.151,2053,80,false,ORD,North America,US,Chicago,219,0.00
13.201.23.151,2096,80,false,ORD,North America,US,Chicago,200,0.00
13.201.23.151,2082,80,false,ORD,North America,US,Chicago,182,0.00
43.204.237.249,2082,80,false,ORD,North America,US,Chicago,140,0.00
43.204.237.249,443,80,false,ORD,North America,US,Chicago,172,0.00
43.204.237.249,2052,80,false,ORD,North America,US,Chicago,154,0.00
43.204.237.249,2096,80,false,ORD,North America,US,Chicago,175,0.00
43.204.237.249,8080,80,false,ORD,North America,US,Chicago,199,0.00
43.204.237.249,80,80,false,ORD,North America,US,Chicago,158,0.00
43.204.237.249,2086,80,false,ORD,North America,US,Chicago,181,0.00
43.204.237.249,2053,80,false,ORD,North America,US,Chicago,151,0.00
43.204.237.249,8443,80,false,ORD,North America,US,Chicago,156,0.00
43.204.237.249,8880,80,false,ORD,North America,US,Chicago,149,0.00
43.204.237.249,2095,80,false,ORD,North America,US,Chicago,145,0.00
13.201.23.151,8080,80,false,ORD,North America,US,Chicago,238,0.00
13.201.23.151,443,80,false,ORD,North America,US,Chicago,196,0.00
13.201.23.151,2083,80,false,ORD,North America,US,Chicago,119,0.00
13.201.23.151,2096,80,false,ORD,North America,US,Chicago,232,0.00
13.201.23.151,8880,80,false,ORD,North America,US,Chicago,184,0.00
13.201.23.151,2095,80,false,ORD,North America,US,Chicago,168,0.00
13.201.23.151,8443,80,false,ORD,North America,US,Chicago,162,0.00
13.201.23.151,2053,80,false,ORD,North America,US,Chicago,203,0.00
13.201.23.151,2087,80,false,ORD,North America,US,Chicago,99,0.00
13.201.23.151,80,80,false,ORD,North America,US,Chicago,99,0.00
13.201.23.151,2052,80,false,ORD,North America,US,Chicago,114,0.00
13.201.23.151,2086,80,false,ORD,North America,US,Chicago,192,0.00
3.109.212.204,2087,80,false,ORD,North America,US,Chicago,153,0.00
3.109.212.204,80,80,false,ORD,North America,US,Chicago,157,0.00
18.133.189.82,80,80,false,ORD,North America,US,Chicago,272,0.00
18.171.220.24,8880,80,false,ORD,North America,US,Chicago,231,0.00
18.171.220.24,2083,80,false,ORD,North America,US,Chicago,241,0.00
18.171.227.170,2086,80,false,ORD,North America,US,Chicago,165,0.00
18.171.227.170,2052,80,false,ORD,North America,US,Chicago,241,0.00
3.8.162.218,8080,80,false,ORD,North America,US,Chicago,177,0.00
18.171.227.170,8080,80,false,ORD,North America,US,Chicago,158,0.00
18.133.189.82,8880,80,false,ORD,North America,US,Chicago,163,0.00
18.133.189.82,2087,80,false,ORD,North America,US,Chicago,155,0.00
18.171.227.170,2087,80,false,ORD,North America,US,Chicago,239,0.00
18.171.227.170,2096,80,false,ORD,North America,US,Chicago,191,0.00
18.171.227.170,2095,80,false,ORD,North America,US,Chicago,153,0.00
18.171.227.170,8443,80,false,ORD,North America,US,Chicago,167,0.00
18.171.220.24,2052,80,false,ORD,North America,US,Chicago,178,0.00
18.171.220.24,8080,80,false,ORD,North America,US,Chicago,167,0.00
18.171.220.24,2086,80,false,ORD,North America,US,Chicago,167,0.00
18.171.227.170,80,80,false,ORD,North America,US,Chicago,161,0.00
3.8.162.218,2083,80,false,ORD,North America,US,Chicago,160,0.00
18.171.227.170,2082,80,false,ORD,North America,US,Chicago,163,0.00
18.133.189.82,2053,80,false,ORD,North America,US,Chicago,181,0.00
18.135.133.116,80,80,false,ORD,North America,US,Chicago,169,0.00
18.133.189.82,2086,80,false,ORD,North America,US,Chicago,172,0.00
3.8.88.181,443,80,false,ORD,North America,US,Chicago,216,0.00
18.171.227.170,443,80,false,ORD,North America,US,Chicago,194,0.00
3.8.88.181,2082,80,false,ORD,North America,US,Chicago,184,0.00
3.8.88.181,2083,80,false,ORD,North America,US,Chicago,169,0.00
3.8.88.181,2087,80,false,ORD,North America,US,Chicago,156,0.00
18.133.189.82,8080,80,false,ORD,North America,US,Chicago,153,0.00
18.171.227.170,2053,80,false,ORD,North America,US,Chicago,167,0.00
18.133.189.82,2083,80,false,ORD,North America,US,Chicago,173,0.00
