IP地址,数据中心,地区,城市,网络延迟
104.27.42.5,IAD,北美洲,阿什本,519 ms
104.25.238.193,IAD,北美洲,阿什本,519 ms
104.25.253.5,IAD,北美洲,阿什本,519 ms
104.24.2.86,IAD,北美洲,阿什本,520 ms
172.67.65.182,IAD,北美洲,阿什本,520 ms
172.67.81.114,IAD,北美洲,阿什本,520 ms
104.19.61.206,SJC,北美洲,圣何塞,522 ms
104.21.236.230,LAX,北美洲,洛杉矶,522 ms
104.24.174.75,IAD,北美洲,阿什本,523 ms
104.25.157.149,IAD,北美洲,阿什本,523 ms
104.20.86.148,IAD,北美洲,阿什本,523 ms
104.20.20.48,IAD,北美洲,阿什本,525 ms
104.24.78.54,IAD,北美洲,阿什本,526 ms
104.20.36.0,IAD,北美洲,阿什本,528 ms
104.20.163.143,IAD,北美洲,阿什本,528 ms
104.25.146.91,IAD,北美洲,阿什本,529 ms
104.20.129.160,IAD,北美洲,阿什本,530 ms
104.24.5.168,IAD,北美洲,阿什本,530 ms
104.20.34.77,IAD,北美洲,阿什本,530 ms
104.22.64.115,IAD,北美洲,阿什本,532 ms
104.20.125.76,IAD,北美洲,阿什本,533 ms
104.19.83.4,SJC,北美洲,圣何塞,533 ms
104.27.117.79,IAD,北美洲,阿什本,534 ms
104.25.170.221,IAD,北美洲,阿什本,534 ms
104.25.68.242,IAD,北美洲,阿什本,535 ms
104.20.0.202,IAD,北美洲,阿什本,535 ms
172.67.62.126,IAD,北美洲,阿什本,536 ms
104.24.37.186,IAD,北美洲,阿什本,536 ms
104.27.72.62,IAD,北美洲,阿什本,536 ms
104.20.11.16,IAD,北美洲,阿什本,537 ms
104.24.12.105,IAD,北美洲,阿什本,537 ms
104.27.112.156,IAD,北美洲,阿什本,537 ms
104.20.92.235,IAD,北美洲,阿什本,541 ms
104.27.51.175,IAD,北美洲,阿什本,543 ms
104.22.8.131,IAD,北美洲,阿什本,544 ms
104.20.77.224,IAD,北美洲,阿什本,544 ms
104.19.93.22,SJC,北美洲,圣何塞,548 ms
104.24.165.31,IAD,北美洲,阿什本,548 ms
172.67.70.194,IAD,北美洲,阿什本,549 ms
104.25.219.4,IAD,北美洲,阿什本,551 ms
104.25.148.62,IAD,北美洲,阿什本,553 ms
104.23.101.63,IAD,北美洲,阿什本,553 ms
104.25.13.231,IAD,北美洲,阿什本,553 ms
104.25.105.238,IAD,北美洲,阿什本,554 ms
104.19.103.67,SJC,北美洲,圣何塞,554 ms
104.22.69.98,IAD,北美洲,阿什本,555 ms
104.22.39.148,IAD,北美洲,阿什本,555 ms
104.19.75.213,SJC,北美洲,圣何塞,556 ms
104.24.191.160,IAD,北美洲,阿什本,558 ms
104.19.70.187,SJC,北美洲,圣何塞,559 ms
172.67.51.216,IAD,北美洲,阿什本,559 ms
104.20.104.216,IAD,北美洲,阿什本,559 ms
104.20.54.135,IAD,北美洲,阿什本,561 ms
104.20.84.249,IAD,北美洲,阿什本,562 ms
172.67.78.124,IAD,北美洲,阿什本,563 ms
104.24.39.158,IAD,北美洲,阿什本,563 ms
104.26.4.107,IAD,北美洲,阿什本,563 ms
172.67.77.71,IAD,北美洲,阿什本,565 ms
104.27.99.14,IAD,北美洲,阿什本,566 ms
104.24.178.152,IAD,北美洲,阿什本,566 ms
104.24.53.15,IAD,北美洲,阿什本,567 ms
104.19.30.82,SJC,北美洲,圣何塞,567 ms
104.22.74.112,IAD,北美洲,阿什本,568 ms
104.22.79.128,IAD,北美洲,阿什本,568 ms
104.25.47.106,IAD,北美洲,阿什本,568 ms
104.24.183.69,IAD,北美洲,阿什本,568 ms
104.20.91.67,IAD,北美洲,阿什本,569 ms
104.21.225.145,LAX,北美洲,洛杉矶,569 ms
104.20.21.145,IAD,北美洲,阿什本,569 ms
172.67.100.185,IAD,北美洲,阿什本,570 ms
104.24.206.213,IAD,北美洲,阿什本,570 ms
104.24.153.171,IAD,北美洲,阿什本,570 ms
104.25.78.80,IAD,北美洲,阿什本,570 ms
104.24.16.243,IAD,北美洲,阿什本,571 ms
172.67.122.197,IAD,北美洲,阿什本,571 ms
104.24.25.217,IAD,北美洲,阿什本,572 ms
104.20.109.239,IAD,北美洲,阿什本,572 ms
104.24.177.121,IAD,北美洲,阿什本,572 ms
104.20.15.53,IAD,北美洲,阿什本,573 ms
104.25.65.124,IAD,北美洲,阿什本,573 ms
104.24.55.96,IAD,北美洲,阿什本,573 ms
104.25.33.163,IAD,北美洲,阿什本,574 ms
104.20.243.150,IAD,北美洲,阿什本,574 ms
104.25.173.182,IAD,北美洲,阿什本,574 ms
104.20.3.127,IAD,北美洲,阿什本,574 ms
104.25.3.155,IAD,北美洲,阿什本,574 ms
104.20.219.74,IAD,北美洲,阿什本,575 ms
104.20.143.221,IAD,北美洲,阿什本,575 ms
104.20.133.36,IAD,北美洲,阿什本,576 ms
104.25.51.124,IAD,北美洲,阿什本,576 ms
104.20.156.205,IAD,北美洲,阿什本,577 ms
104.25.179.226,IAD,北美洲,阿什本,577 ms
104.25.79.246,IAD,北美洲,阿什本,577 ms
172.67.53.86,IAD,北美洲,阿什本,578 ms
104.24.69.215,IAD,北美洲,阿什本,578 ms
104.27.27.67,IAD,北美洲,阿什本,579 ms
172.67.80.148,IAD,北美洲,阿什本,579 ms
104.24.154.220,IAD,北美洲,阿什本,580 ms
104.26.8.117,IAD,北美洲,阿什本,580 ms
104.25.8.65,IAD,北美洲,阿什本,581 ms
104.20.186.56,IAD,北美洲,阿什本,581 ms
104.20.1.100,IAD,北美洲,阿什本,581 ms
104.27.9.110,IAD,北美洲,阿什本,581 ms
104.23.108.82,IAD,北美洲,阿什本,581 ms
104.25.56.84,IAD,北美洲,阿什本,581 ms
104.24.140.198,IAD,北美洲,阿什本,581 ms
104.20.25.138,IAD,北美洲,阿什本,582 ms
104.24.29.51,IAD,北美洲,阿什本,582 ms
104.25.235.219,IAD,北美洲,阿什本,582 ms
104.26.9.30,IAD,北美洲,阿什本,582 ms
104.24.67.193,IAD,北美洲,阿什本,583 ms
104.25.82.160,IAD,北美洲,阿什本,583 ms
104.20.155.13,IAD,北美洲,阿什本,583 ms
104.20.240.111,IAD,北美洲,阿什本,583 ms
104.20.249.74,IAD,北美洲,阿什本,584 ms
104.20.103.196,IAD,北美洲,阿什本,584 ms
104.25.39.156,IAD,北美洲,阿什本,584 ms
104.25.19.210,IAD,北美洲,阿什本,585 ms
104.20.197.43,IAD,北美洲,阿什本,586 ms
172.67.76.90,IAD,北美洲,阿什本,586 ms
104.20.17.130,IAD,北美洲,阿什本,586 ms
172.67.92.44,IAD,北美洲,阿什本,587 ms
104.20.35.4,IAD,北美洲,阿什本,588 ms
104.20.170.240,IAD,北美洲,阿什本,589 ms
104.25.22.35,IAD,北美洲,阿什本,589 ms
104.20.247.42,IAD,北美洲,阿什本,590 ms
104.25.49.31,IAD,北美洲,阿什本,591 ms
104.20.250.84,IAD,北美洲,阿什本,591 ms
104.24.215.253,IAD,北美洲,阿什本,591 ms
104.20.132.124,IAD,北美洲,阿什本,591 ms
104.20.9.179,IAD,北美洲,阿什本,591 ms
104.24.26.132,IAD,北美洲,阿什本,591 ms
104.25.64.247,IAD,北美洲,阿什本,592 ms
104.20.253.87,IAD,北美洲,阿什本,593 ms
104.26.15.136,IAD,北美洲,阿什本,593 ms
104.20.27.223,IAD,北美洲,阿什本,595 ms
104.21.230.212,LAX,北美洲,洛杉矶,595 ms
104.23.116.54,IAD,北美洲,阿什本,595 ms
104.26.2.187,IAD,北美洲,阿什本,596 ms
104.20.251.61,IAD,北美洲,阿什本,596 ms
104.25.94.1,IAD,北美洲,阿什本,596 ms
104.25.102.166,IAD,北美洲,阿什本,597 ms
104.19.130.87,LAX,北美洲,洛杉矶,597 ms
104.24.251.152,IAD,北美洲,阿什本,598 ms
104.25.53.238,IAD,北美洲,阿什本,598 ms
104.20.18.59,IAD,北美洲,阿什本,598 ms
104.20.228.16,IAD,北美洲,阿什本,598 ms
104.20.254.43,IAD,北美洲,阿什本,598 ms
104.20.144.77,IAD,北美洲,阿什本,599 ms
104.20.126.79,IAD,北美洲,阿什本,599 ms
104.24.128.134,IAD,北美洲,阿什本,599 ms
104.20.227.131,IAD,北美洲,阿什本,599 ms
104.24.188.72,IAD,北美洲,阿什本,600 ms
104.20.60.126,IAD,北美洲,阿什本,600 ms
104.22.15.98,IAD,北美洲,阿什本,600 ms
104.20.191.178,IAD,北美洲,阿什本,601 ms
104.27.65.39,IAD,北美洲,阿什本,601 ms
104.20.168.171,IAD,北美洲,阿什本,601 ms
104.27.110.29,IAD,北美洲,阿什本,601 ms
104.25.250.146,IAD,北美洲,阿什本,601 ms
172.67.126.43,IAD,北美洲,阿什本,603 ms
104.25.55.213,IAD,北美洲,阿什本,604 ms
104.24.148.25,IAD,北美洲,阿什本,604 ms
104.20.93.53,IAD,北美洲,阿什本,605 ms
104.20.67.23,IAD,北美洲,阿什本,606 ms
104.20.70.36,IAD,北美洲,阿什本,606 ms
104.20.195.74,IAD,北美洲,阿什本,607 ms
104.20.146.161,IAD,北美洲,阿什本,607 ms
104.27.7.129,IAD,北美洲,阿什本,607 ms
104.20.32.220,IAD,北美洲,阿什本,608 ms
104.20.12.89,IAD,北美洲,阿什本,608 ms
104.21.234.99,LAX,北美洲,洛杉矶,608 ms
104.20.76.19,IAD,北美洲,阿什本,608 ms
104.25.196.89,IAD,北美洲,阿什本,608 ms
172.67.119.167,IAD,北美洲,阿什本,609 ms
172.67.61.120,IAD,北美洲,阿什本,609 ms
141.101.113.13,IAD,北美洲,阿什本,609 ms
104.25.198.57,IAD,北美洲,阿什本,609 ms
104.20.113.189,IAD,北美洲,阿什本,610 ms
104.25.133.168,IAD,北美洲,阿什本,610 ms
104.27.52.26,IAD,北美洲,阿什本,610 ms
104.20.105.56,IAD,北美洲,阿什本,611 ms
104.27.58.192,IAD,北美洲,阿什本,612 ms
104.24.3.7,IAD,北美洲,阿什本,612 ms
104.20.79.143,IAD,北美洲,阿什本,612 ms
104.20.218.78,IAD,北美洲,阿什本,612 ms
104.24.23.203,IAD,北美洲,阿什本,613 ms
104.20.176.80,IAD,北美洲,阿什本,613 ms
104.25.88.226,IAD,北美洲,阿什本,613 ms
104.23.127.215,IAD,北美洲,阿什本,613 ms
104.24.240.120,IAD,北美洲,阿什本,614 ms
104.25.197.145,IAD,北美洲,阿什本,614 ms
104.20.50.83,IAD,北美洲,阿什本,614 ms
104.25.129.138,IAD,北美洲,阿什本,614 ms
104.20.193.76,IAD,北美洲,阿什本,614 ms
104.21.237.173,LAX,北美洲,洛杉矶,614 ms
104.24.91.34,IAD,北美洲,阿什本,614 ms
104.20.71.1,IAD,北美洲,阿什本,614 ms
104.25.32.132,IAD,北美洲,阿什本,614 ms
172.67.49.222,IAD,北美洲,阿什本,615 ms
172.67.109.191,IAD,北美洲,阿什本,615 ms
104.20.23.4,IAD,北美洲,阿什本,615 ms
104.25.121.24,IAD,北美洲,阿什本,615 ms
104.25.243.130,IAD,北美洲,阿什本,615 ms
104.27.120.186,IAD,北美洲,阿什本,615 ms
172.67.105.97,IAD,北美洲,阿什本,615 ms
104.25.233.37,IAD,北美洲,阿什本,615 ms
104.20.244.84,IAD,北美洲,阿什本,615 ms
104.20.62.77,IAD,北美洲,阿什本,615 ms
104.24.52.38,IAD,北美洲,阿什本,616 ms
104.20.225.159,IAD,北美洲,阿什本,616 ms
104.20.190.247,IAD,北美洲,阿什本,616 ms
104.27.18.47,IAD,北美洲,阿什本,616 ms
104.24.75.140,IAD,北美洲,阿什本,616 ms
104.27.82.247,IAD,北美洲,阿什本,617 ms
104.20.211.142,IAD,北美洲,阿什本,617 ms
104.24.90.183,IAD,北美洲,阿什本,617 ms
172.67.66.53,IAD,北美洲,阿什本,617 ms
104.27.22.236,IAD,北美洲,阿什本,617 ms
104.20.98.192,IAD,北美洲,阿什本,617 ms
172.67.123.216,IAD,北美洲,阿什本,618 ms
104.25.107.85,IAD,北美洲,阿什本,618 ms
172.67.83.74,IAD,北美洲,阿什本,618 ms
104.19.140.197,LAX,北美洲,洛杉矶,618 ms
104.27.12.179,IAD,北美洲,阿什本,619 ms
172.67.103.155,IAD,北美洲,阿什本,619 ms
104.22.35.117,IAD,北美洲,阿什本,619 ms
104.23.123.37,IAD,北美洲,阿什本,619 ms
104.27.6.120,IAD,北美洲,阿什本,619 ms
172.67.57.43,IAD,北美洲,阿什本,619 ms
104.19.132.126,LAX,北美洲,洛杉矶,619 ms
104.24.243.22,IAD,北美洲,阿什本,619 ms
104.27.102.204,IAD,北美洲,阿什本,619 ms
104.27.85.31,IAD,北美洲,阿什本,619 ms
104.25.236.130,IAD,北美洲,阿什本,620 ms
104.22.14.196,IAD,北美洲,阿什本,620 ms
104.20.214.15,IAD,北美洲,阿什本,620 ms
104.25.98.236,IAD,北美洲,阿什本,620 ms
104.24.95.4,IAD,北美洲,阿什本,620 ms
104.27.54.220,IAD,北美洲,阿什本,620 ms
104.27.124.192,IAD,北美洲,阿什本,620 ms
104.25.138.179,IAD,北美洲,阿什本,620 ms
104.24.147.66,IAD,北美洲,阿什本,620 ms
104.24.190.240,IAD,北美洲,阿什本,620 ms
104.27.14.40,IAD,北美洲,阿什本,620 ms
104.25.20.198,IAD,北美洲,阿什本,620 ms
104.25.188.188,IAD,北美洲,阿什本,620 ms
104.25.95.131,IAD,北美洲,阿什本,621 ms
104.27.126.2,IAD,北美洲,阿什本,621 ms
104.25.50.211,IAD,北美洲,阿什本,621 ms
104.20.233.251,IAD,北美洲,阿什本,621 ms
104.25.205.5,IAD,北美洲,阿什本,621 ms
104.24.131.96,IAD,北美洲,阿什本,621 ms
104.20.161.96,IAD,北美洲,阿什本,621 ms
104.20.224.234,IAD,北美洲,阿什本,621 ms
104.25.37.83,IAD,北美洲,阿什本,621 ms
104.24.31.189,IAD,北美洲,阿什本,622 ms
104.25.166.53,IAD,北美洲,阿什本,622 ms
104.27.33.110,IAD,北美洲,阿什本,622 ms
104.25.150.144,IAD,北美洲,阿什本,622 ms
104.25.28.201,IAD,北美洲,阿什本,622 ms
104.24.239.24,IAD,北美洲,阿什本,622 ms
104.20.194.236,IAD,北美洲,阿什本,622 ms
104.24.45.181,IAD,北美洲,阿什本,623 ms
104.20.22.164,IAD,北美洲,阿什本,623 ms
104.24.242.119,IAD,北美洲,阿什本,623 ms
104.20.217.171,IAD,北美洲,阿什本,623 ms
104.27.57.118,IAD,北美洲,阿什本,623 ms
104.20.127.11,IAD,北美洲,阿什本,623 ms
172.67.113.3,IAD,北美洲,阿什本,623 ms
172.67.71.22,IAD,北美洲,阿什本,624 ms
104.27.11.58,IAD,北美洲,阿什本,624 ms
104.20.14.175,IAD,北美洲,阿什本,624 ms
104.24.236.91,IAD,北美洲,阿什本,624 ms
104.27.86.220,IAD,北美洲,阿什本,624 ms
104.20.200.25,IAD,北美洲,阿什本,624 ms
104.20.142.148,IAD,北美洲,阿什本,624 ms
104.25.248.122,IAD,北美洲,阿什本,624 ms
104.24.71.44,IAD,北美洲,阿什本,624 ms
104.24.244.1,IAD,北美洲,阿什本,624 ms
104.24.200.187,IAD,北美洲,阿什本,624 ms
104.24.163.97,IAD,北美洲,阿什本,625 ms
104.27.35.208,IAD,北美洲,阿什本,625 ms
104.25.31.190,IAD,北美洲,阿什本,625 ms
104.25.127.93,IAD,北美洲,阿什本,625 ms
104.24.166.132,IAD,北美洲,阿什本,625 ms
104.25.206.157,IAD,北美洲,阿什本,625 ms
172.65.174.21,IAD,北美洲,阿什本,625 ms
104.27.36.233,IAD,北美洲,阿什本,625 ms
104.20.232.43,IAD,北美洲,阿什本,625 ms
104.27.0.224,IAD,北美洲,阿什本,626 ms
104.20.164.28,IAD,北美洲,阿什本,626 ms
104.24.32.218,IAD,北美洲,阿什本,626 ms
104.20.58.9,IAD,北美洲,阿什本,626 ms
104.27.115.66,IAD,北美洲,阿什本,626 ms
104.23.119.33,IAD,北美洲,阿什本,626 ms
104.27.114.91,IAD,北美洲,阿什本,626 ms
104.24.50.251,IAD,北美洲,阿什本,626 ms
104.27.125.17,IAD,北美洲,阿什本,626 ms
104.24.56.170,IAD,北美洲,阿什本,627 ms
104.25.77.56,IAD,北美洲,阿什本,627 ms
104.20.138.174,IAD,北美洲,阿什本,627 ms
104.25.134.208,IAD,北美洲,阿什本,627 ms
104.27.100.113,IAD,北美洲,阿什本,627 ms
104.24.82.9,IAD,北美洲,阿什本,627 ms
104.25.217.185,IAD,北美洲,阿什本,627 ms
104.20.128.114,IAD,北美洲,阿什本,627 ms
104.24.180.28,IAD,北美洲,阿什本,627 ms
104.27.1.235,IAD,北美洲,阿什本,627 ms
104.20.75.247,IAD,北美洲,阿什本,627 ms
104.25.234.84,IAD,北美洲,阿什本,627 ms
104.27.28.217,IAD,北美洲,阿什本,627 ms
104.24.232.223,IAD,北美洲,阿什本,628 ms
104.27.40.87,IAD,北美洲,阿什本,628 ms
172.67.3.238,IAD,北美洲,阿什本,628 ms
104.23.117.96,IAD,北美洲,阿什本,628 ms
104.23.100.46,IAD,北美洲,阿什本,628 ms
104.23.102.117,IAD,北美洲,阿什本,628 ms
172.67.9.55,IAD,北美洲,阿什本,628 ms
104.25.214.125,IAD,北美洲,阿什本,628 ms
104.25.220.97,IAD,北美洲,阿什本,628 ms
104.25.165.22,IAD,北美洲,阿什本,628 ms
104.20.47.153,IAD,北美洲,阿什本,629 ms
104.25.224.56,IAD,北美洲,阿什本,629 ms
104.20.106.108,IAD,北美洲,阿什本,629 ms
104.25.211.16,IAD,北美洲,阿什本,629 ms
104.25.81.116,IAD,北美洲,阿什本,629 ms
104.27.75.213,IAD,北美洲,阿什本,629 ms
104.23.126.252,IAD,北美洲,阿什本,629 ms
104.20.154.142,IAD,北美洲,阿什本,629 ms
104.27.70.137,IAD,北美洲,阿什本,629 ms
104.27.31.173,IAD,北美洲,阿什本,629 ms
104.27.84.242,IAD,北美洲,阿什本,629 ms
104.20.171.156,IAD,北美洲,阿什本,629 ms
104.20.172.242,IAD,北美洲,阿什本,630 ms
104.27.96.40,IAD,北美洲,阿什本,630 ms
104.22.0.231,IAD,北美洲,阿什本,630 ms
104.24.158.64,IAD,北美洲,阿什本,630 ms
104.20.180.4,IAD,北美洲,阿什本,630 ms
104.25.163.134,IAD,北美洲,阿什本,630 ms
104.20.136.13,IAD,北美洲,阿什本,630 ms
104.25.15.144,IAD,北美洲,阿什本,630 ms
172.67.0.30,IAD,北美洲,阿什本,630 ms
104.24.227.41,IAD,北美洲,阿什本,630 ms
104.20.90.170,IAD,北美洲,阿什本,630 ms
104.23.109.191,IAD,北美洲,阿什本,630 ms
104.25.151.52,IAD,北美洲,阿什本,631 ms
104.24.197.92,IAD,北美洲,阿什本,631 ms
104.20.131.14,IAD,北美洲,阿什本,631 ms
104.20.41.44,IAD,北美洲,阿什本,631 ms
104.27.106.152,IAD,北美洲,阿什本,631 ms
104.25.128.22,IAD,北美洲,阿什本,631 ms
104.24.80.105,IAD,北美洲,阿什本,631 ms
104.25.242.44,IAD,北美洲,阿什本,631 ms
104.27.2.223,IAD,北美洲,阿什本,631 ms
104.25.35.163,IAD,北美洲,阿什本,631 ms
104.27.41.197,IAD,北美洲,阿什本,631 ms
104.24.254.2,IAD,北美洲,阿什本,632 ms
172.67.89.0,IAD,北美洲,阿什本,632 ms
104.25.200.111,IAD,北美洲,阿什本,632 ms
104.20.192.134,IAD,北美洲,阿什本,632 ms
104.27.108.218,IAD,北美洲,阿什本,632 ms
104.25.124.191,IAD,北美洲,阿什本,632 ms
104.20.42.120,IAD,北美洲,阿什本,632 ms
104.20.177.91,IAD,北美洲,阿什本,633 ms
104.25.23.99,IAD,北美洲,阿什本,633 ms
104.25.93.59,IAD,北美洲,阿什本,633 ms
104.27.24.74,IAD,北美洲,阿什本,633 ms
104.27.23.242,IAD,北美洲,阿什本,633 ms
104.24.238.235,IAD,北美洲,阿什本,633 ms
104.25.46.51,IAD,北美洲,阿什本,633 ms
104.25.10.250,IAD,北美洲,阿什本,633 ms
104.26.3.162,IAD,北美洲,阿什本,633 ms
172.67.8.249,IAD,北美洲,阿什本,633 ms
172.67.110.202,IAD,北美洲,阿什本,633 ms
104.20.96.138,IAD,北美洲,阿什本,633 ms
104.20.207.238,IAD,北美洲,阿什本,633 ms
104.25.126.29,IAD,北美洲,阿什本,633 ms
172.67.75.206,IAD,北美洲,阿什本,633 ms
104.24.86.84,IAD,北美洲,阿什本,633 ms
104.24.41.5,IAD,北美洲,阿什本,634 ms
104.20.173.103,IAD,北美洲,阿什本,634 ms
104.25.226.115,IAD,北美洲,阿什本,634 ms
104.20.80.193,IAD,北美洲,阿什本,634 ms
104.20.85.51,IAD,北美洲,阿什本,634 ms
104.25.110.169,IAD,北美洲,阿什本,634 ms
104.20.89.34,IAD,北美洲,阿什本,634 ms
104.27.88.52,IAD,北美洲,阿什本,634 ms
104.21.239.235,LAX,北美洲,洛杉矶,634 ms
104.22.68.164,IAD,北美洲,阿什本,634 ms
104.20.187.167,IAD,北美洲,阿什本,634 ms
104.27.34.254,IAD,北美洲,阿什本,634 ms
172.67.74.87,IAD,北美洲,阿什本,634 ms
104.20.226.15,IAD,北美洲,阿什本,635 ms
104.25.6.178,IAD,北美洲,阿什本,635 ms
104.27.81.61,IAD,北美洲,阿什本,635 ms
104.25.215.196,IAD,北美洲,阿什本,635 ms
172.67.107.134,IAD,北美洲,阿什本,635 ms
104.22.44.250,IAD,北美洲,阿什本,635 ms
104.20.107.21,IAD,北美洲,阿什本,635 ms
104.19.135.71,LAX,北美洲,洛杉矶,635 ms
104.27.107.154,IAD,北美洲,阿什本,635 ms
104.25.212.57,IAD,北美洲,阿什本,635 ms
104.24.179.26,IAD,北美洲,阿什本,635 ms
104.20.189.117,IAD,北美洲,阿什本,635 ms
104.24.44.59,IAD,北美洲,阿什本,635 ms
104.24.38.195,IAD,北美洲,阿什本,635 ms
104.25.7.1,IAD,北美洲,阿什本,636 ms
104.24.49.222,IAD,北美洲,阿什本,636 ms
104.27.8.38,IAD,北美洲,阿什本,636 ms
104.20.115.197,IAD,北美洲,阿什本,636 ms
104.24.161.7,IAD,北美洲,阿什本,636 ms
104.25.115.118,IAD,北美洲,阿什本,636 ms
104.24.70.169,IAD,北美洲,阿什本,636 ms
104.25.169.55,IAD,北美洲,阿什本,636 ms
104.24.186.124,IAD,北美洲,阿什本,636 ms
104.20.220.5,IAD,北美洲,阿什本,636 ms
104.25.149.245,IAD,北美洲,阿什本,637 ms
104.27.92.185,IAD,北美洲,阿什本,637 ms
104.24.150.84,IAD,北美洲,阿什本,637 ms
172.67.95.62,IAD,北美洲,阿什本,637 ms
172.67.111.94,IAD,北美洲,阿什本,637 ms
104.25.199.32,IAD,北美洲,阿什本,637 ms
104.20.122.176,IAD,北美洲,阿什本,637 ms
104.20.5.176,IAD,北美洲,阿什本,638 ms
104.24.7.114,IAD,北美洲,阿什本,638 ms
104.25.5.183,IAD,北美洲,阿什本,638 ms
104.27.19.216,IAD,北美洲,阿什本,638 ms
104.24.202.232,IAD,北美洲,阿什本,638 ms
104.24.167.9,IAD,北美洲,阿什本,638 ms
104.22.33.178,IAD,北美洲,阿什本,638 ms
104.25.67.168,IAD,北美洲,阿什本,638 ms
104.25.195.199,IAD,北美洲,阿什本,638 ms
104.25.101.244,IAD,北美洲,阿什本,639 ms
104.20.139.37,IAD,北美洲,阿什本,639 ms
104.20.24.75,IAD,北美洲,阿什本,639 ms
104.20.87.43,IAD,北美洲,阿什本,639 ms
172.67.120.153,IAD,北美洲,阿什本,639 ms
104.20.135.105,IAD,北美洲,阿什本,639 ms
104.25.172.26,IAD,北美洲,阿什本,639 ms
172.67.86.7,IAD,北美洲,阿什本,639 ms
104.25.231.203,IAD,北美洲,阿什本,639 ms
104.27.76.199,IAD,北美洲,阿什本,639 ms
104.25.164.85,IAD,北美洲,阿什本,639 ms
172.67.98.23,IAD,北美洲,阿什本,640 ms
104.24.252.198,IAD,北美洲,阿什本,640 ms
104.24.172.168,IAD,北美洲,阿什本,640 ms
104.23.121.247,IAD,北美洲,阿什本,640 ms
104.22.46.242,IAD,北美洲,阿什本,640 ms
104.20.56.221,IAD,北美洲,阿什本,640 ms
104.27.49.60,IAD,北美洲,阿什本,640 ms
104.25.91.5,IAD,北美洲,阿什本,640 ms
104.25.162.73,IAD,北美洲,阿什本,640 ms
172.67.121.79,IAD,北美洲,阿什本,640 ms
104.24.199.231,IAD,北美洲,阿什本,640 ms
104.25.182.12,IAD,北美洲,阿什本,640 ms
104.27.46.131,IAD,北美洲,阿什本,640 ms
172.67.15.209,IAD,北美洲,阿什本,640 ms
104.24.129.253,IAD,北美洲,阿什本,640 ms
104.20.7.33,IAD,北美洲,阿什本,640 ms
104.22.47.141,IAD,北美洲,阿什本,640 ms
104.20.69.96,IAD,北美洲,阿什本,641 ms
104.24.1.33,IAD,北美洲,阿什本,641 ms
104.25.117.220,IAD,北美洲,阿什本,641 ms
104.24.33.174,IAD,北美洲,阿什本,641 ms
104.27.79.16,IAD,北美洲,阿什本,641 ms
172.67.56.13,IAD,北美洲,阿什本,641 ms
172.67.10.3,IAD,北美洲,阿什本,641 ms
172.67.64.49,IAD,北美洲,阿什本,641 ms
104.22.77.140,IAD,北美洲,阿什本,641 ms
104.20.255.143,IAD,北美洲,阿什本,641 ms
104.25.111.31,IAD,北美洲,阿什本,642 ms
172.67.12.139,IAD,北美洲,阿什本,642 ms
104.20.38.228,IAD,北美洲,阿什本,642 ms
104.24.66.160,IAD,北美洲,阿什本,642 ms
104.24.64.149,IAD,北美洲,阿什本,642 ms
172.67.73.79,IAD,北美洲,阿什本,642 ms
104.24.230.245,IAD,北美洲,阿什本,642 ms
104.24.74.146,IAD,北美洲,阿什本,643 ms
104.24.234.162,IAD,北美洲,阿什本,643 ms
104.25.2.207,IAD,北美洲,阿什本,643 ms
104.27.77.17,IAD,北美洲,阿什本,643 ms
104.20.19.142,IAD,北美洲,阿什本,643 ms
104.20.158.171,IAD,北美洲,阿什本,643 ms
104.22.66.54,IAD,北美洲,阿什本,643 ms
104.20.212.116,IAD,北美洲,阿什本,643 ms
172.67.63.34,IAD,北美洲,阿什本,643 ms
104.25.48.48,IAD,北美洲,阿什本,644 ms
104.24.205.182,IAD,北美洲,阿什本,644 ms
104.27.119.66,IAD,北美洲,阿什本,644 ms
104.24.146.22,IAD,北美洲,阿什本,644 ms
172.67.99.25,IAD,北美洲,阿什本,644 ms
104.25.4.184,IAD,北美洲,阿什本,644 ms
172.67.52.55,IAD,北美洲,阿什本,644 ms
104.25.167.230,IAD,北美洲,阿什本,644 ms
104.27.116.160,IAD,北美洲,阿什本,644 ms
104.23.110.189,IAD,北美洲,阿什本,644 ms
104.25.60.129,IAD,北美洲,阿什本,644 ms
104.25.141.137,IAD,北美洲,阿什本,644 ms
104.24.253.239,IAD,北美洲,阿什本,645 ms
104.27.95.38,IAD,北美洲,阿什本,645 ms
104.25.100.67,IAD,北美洲,阿什本,645 ms
104.27.105.154,IAD,北美洲,阿什本,645 ms
104.25.251.9,IAD,北美洲,阿什本,645 ms
104.20.44.152,IAD,北美洲,阿什本,645 ms
104.24.151.168,IAD,北美洲,阿什本,645 ms
104.25.24.144,IAD,北美洲,阿什本,645 ms
104.20.88.182,IAD,北美洲,阿什本,645 ms
104.25.186.162,IAD,北美洲,阿什本,645 ms
104.23.106.21,IAD,北美洲,阿什本,646 ms
104.20.124.58,IAD,北美洲,阿什本,646 ms
172.67.55.230,IAD,北美洲,阿什本,646 ms
172.67.117.38,IAD,北美洲,阿什本,646 ms
104.24.220.19,IAD,北美洲,阿什本,646 ms
104.27.90.73,IAD,北美洲,阿什本,646 ms
104.20.165.185,IAD,北美洲,阿什本,646 ms
